Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,115,Israel,722.0
1,Live animals,229,Mali,19859.0
1,Live animals,247,Tanzania,12237.0
1,Live animals,253,Zambia,2076.0
1,Live animals,311,Portugal,283208.0
1,Live animals,352,Czechia（Czech Republic）,11535.0
1,Live animals,353,Slovakia,15330.0
1,Live animals,402,Argentina,90270.0
1,Live animals,609,New Zealand,3043170.0
2,Meat and edible meat offal,302,Denmark,35394993.0
2,Meat and edible meat offal,402,Argentina,23078426.0
2,Meat and edible meat offal,412,Chile,14670874.0
2,Meat and edible meat offal,609,New Zealand,58069483.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",103,Bangladesh,6897259.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",106,Myanmar,2739396.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",107,Cambodia,153902.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,17460.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",232,Morocco,51113.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,617996.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,501889.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,2078680.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",322,Iceland,5686641.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",334,Estonia,1500367.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",402,Argentina,11626065.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,17416048.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",413,Colombia,18756.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",416,Cuba,557115.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",419,Ecuador,41910798.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",434,Peru,1552551.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",602,Cook Islands,297888.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",609,New Zealand,34180374.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",613,Solomon Islands,261231.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",146,Kyrgyzstan,49195.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",215,Egypt,401.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",302,Denmark,1906825.0
